source_id,ra,dec,parallax,parallax_error,ruwe,phot_g_mean_mag,bp_rp,phot_bp_mean_mag,phot_rp_mean_mag,j_m,h_m,ks_m,ph_qual
2064624249869695104,308.591095154609,39.651709288808505,0.7388917893527389,0.021991108,1.1753057,14.8178625,1.4167843,15.453303,14.036519,13.044,12.671,12.506,AAA
2064624490387864064,308.5470388574745,39.61695887239109,0.8381637236650447,0.02163269,1.0117023,15.197369,1.5747623,15.932045,14.357283,13.239,12.851,12.662,AAA
2064624559107341568,308.54397670230253,39.62903453156097,0.7442045193069291,0.03939343,1.1127276,16.207708,2.3126402,17.420042,15.107402,13.322,12.832,12.506,UAA
2064624589171410048,308.5536728948269,39.63499322061382,0.8048843435810017,0.046684284,1.025558,16.694183,1.8693066,17.620134,15.750828,14.432,13.955,13.87,AAA
2064624627826817920,308.56835932141695,39.646607782639585,3.3471407736050334,0.048189078,0.9814799,16.755404,2.5649529,18.164257,15.599304,14.049,13.425,13.146,AAA
2064624657896057600,308.5534626943106,39.64259384678857,1.3350762888198984,0.05096765,0.9943868,16.887915,1.7828674,17.747906,15.965038,14.778,14.125,13.899,AAA
2064624662186556416,308.558127772017,39.64402316355893,0.5621588359419524,0.016035154,1.0345893,13.749897,3.2466288,15.695693,12.449064,10.124,9.429,9.017,AAA
2064624662186557440,308.5513917341564,39.652090003890684,0.8701457165203743,0.057931468,0.98371786,17.108387,1.8266621,17.994371,16.16771,14.815,14.308,13.86,AAA
2064624692250633600,308.5621693289362,39.66454228702312,0.9106277143438866,0.05364944,0.9226313,16.957186,1.6633167,17.74673,16.083414,14.973,14.39,14.113,AAA
2064624696546295168,308.56449369752727,39.65219730517827,0.8046151965718028,0.027197361,1.0133833,15.576965,1.5506325,16.293741,14.743109,13.688,13.308,13.088,AAA
2064624696546295680,308.56087898443997,39.66259959659205,1.2238703455110804,0.06743333,0.9995809,17.345982,1.7784863,18.181074,16.402588,15.151,14.582,14.302,AAA
2064624696546295936,308.5558320946575,39.658998313630924,1.2213712204787455,0.022543674,1.0192932,15.211961,1.1624212,15.711003,14.548582,13.751,13.41,13.226,AAA
2064624696546296064,308.55802783233423,39.66229098142631,1.9600251316454524,0.011562652,0.96011424,12.846875,0.75125694,13.141639,12.390382,11.886,11.644,11.534,AAA
2064624730906034816,308.5163647791203,39.62846461235071,2.6430632019623377,0.07978273,2.024692,16.498945,2.2962246,17.655155,15.358931,13.94,13.295,13.074,AAA
2064624765265773440,308.52161768512906,39.646119736972814,1.0916516530794576,0.015716607,0.9581255,14.257665,1.1146431,14.730645,13.616002,12.864,12.579,12.413,AAA
2064624937064465920,308.5314904632031,39.66831150892943,0.8486796453302247,0.09653613,1.0402763,17.84586,2.119995,18.935795,16.8158,15.307,14.792,14.405,AAA
2064624971424203904,308.5436885595927,39.679187718529384,1.0123463249114693,0.050629634,1.0366807,16.775757,1.6820469,17.583742,15.901695,14.749,14.194,13.98,AAA
2064624971424204032,308.5401658432219,39.675387542446515,1.182277570081631,0.04903627,0.99535036,16.712425,1.6723604,17.513449,15.841088,14.739,14.058,13.855,AAA
2064625005783939328,308.5881069651904,39.649611527775576,0.850515175882644,0.08149933,1.0142953,17.593634,2.096693,18.68359,16.586897,15.171,14.43,14.251,AAA
2064625005783939456,308.59007489323227,39.65906188148468,1.220293478226748,0.026653215,1.0103767,15.458451,1.213212,15.985304,14.772092,13.943,13.496,13.462,AAA
2064625108863155968,308.58659884612723,39.68992915596159,0.880437770197077,0.025357578,1.0117664,15.427494,1.7016611,16.236399,14.534738,13.309,12.961,12.776,AAA
2064625211942370432,308.60141884608487,39.69283951566223,1.0984654712871558,0.06580715,0.9774629,17.330807,1.8584099,18.252075,16.393665,15.148,14.491,14.362,AAA
2064625211942370944,308.59556718421834,39.690158456386314,0.5892027381893415,0.08712434,1.015223,17.293589,3.784482,19.661,15.876517,13.005,12.122,11.647,AAA
2064625246302139520,308.5998464338941,39.70511122991003,0.7735611960755561,0.016755335,1.0321366,14.304629,2.1214628,15.390807,13.269344,11.686,11.263,11.002,AAA
2064625315021586944,308.57825156725755,39.695387643343985,1.03171805902393,0.054552667,0.9520392,16.897224,1.9617081,17.874971,15.913263,14.447,13.795,13.627,AAA
2064625383741064576,308.564057273748,39.7044532465132,1.6847324463099904,0.03291055,0.9859048,15.999964,1.5388498,16.717373,15.178523,14.136,13.509,13.241,AAA
2064625413805148928,308.5820694907118,39.70256587093152,0.6763630478116485,0.1026869,1.0175716,17.977327,2.2949696,19.179113,16.884144,15.163,14.455,14.242,AAA
2064625418100832000,308.58618704304325,39.71078528925961,0.6774146754406646,0.04107447,0.9452448,16.319063,2.0743484,17.372353,15.298004,13.773,13.274,13.083,AAA
2064625452460570752,308.5920913023743,39.72242768199262,1.018153088152003,0.034417972,1.0089884,16.089062,1.4235306,16.732977,15.309446,14.302,13.868,13.604,AAA
2064625482524630016,308.57433088037425,39.717148018539156,0.9677919418531968,0.059622314,0.96104276,17.079838,1.7944069,17.96412,16.169714,14.853,14.314,14.112,AAA
2064625482524630784,308.5751592467069,39.72100601887362,1.2390312660470548,0.041348506,1.029098,16.368938,1.5478487,17.09448,15.546632,14.441,13.903,13.584,AAA
2064625516884369664,308.58495877610443,39.72276820390693,0.9726678324282599,0.0851413,0.94436044,17.686558,2.2717075,18.88757,16.615862,14.88,14.274,13.863,AAA
2064625521180048256,308.5842225402586,39.73737090974768,0.5970300550661186,0.059026245,3.1906903,14.623696,1.5949564,15.359341,13.764384,12.595,12.16,12.012,AAA
2064625521180048512,308.5801401789433,39.73433631743147,1.1098138787919165,0.044568684,1.1206151,16.315868,1.9729805,17.304783,15.331802,13.919,13.314,13.091,AAA
2064626689411149568,308.6446285286629,39.71188343925029,3.929736515064069,0.03630854,1.0229919,16.095325,2.3374662,17.331194,14.993728,13.509,12.883,12.67,AAA
2064626826850103296,308.6681600961489,39.744621745730214,1.1151979123977056,0.019468335,1.8336573,13.370026,1.8612537,14.285659,12.424405,11.041,10.444,10.263,AAA
2064626891273818880,308.64229116491737,39.750406238392934,1.1750167936091658,0.07580155,0.9273074,17.433744,2.2556744,18.59389,16.338215,14.706,14.037,13.676,AAA
2064626895569580928,308.64293506425554,39.7521322755448,1.2166840797567706,0.012050759,1.0028884,13.4803,1.0442772,13.915506,12.871229,12.127,11.873,11.759,AAA
2064626998648797440,308.5999196388857,39.7381506065931,0.802377139294451,0.09684519,0.99041265,17.93344,2.771267,19.535912,16.764645,14.77,14.017,13.875,AAA
2064627067368273792,308.62857890039265,39.75882372135829,1.2486378388991497,0.036426343,0.95622873,16.195925,1.456584,16.861885,15.405301,14.32,13.873,13.65,AAA
2064627170447489408,308.62405160274034,39.77089787295387,1.689359271071195,0.031801995,0.9864474,15.872104,1.542449,16.59258,15.050132,14.046,13.463,13.323,AAA
2064627170447490048,308.62539365753065,39.78465481274406,0.9794582184770831,0.021318942,1.0038956,15.134881,1.5129213,15.830896,14.317975,13.254,12.829,12.719,AAA
2064627234871301248,308.6773281106465,39.76327853908361,1.0567934496130975,0.08996022,1.0120245,17.726585,2.1058693,18.82228,16.716412,15.136,14.528,14.155,AAA
2064627234871302528,308.679030560399,39.76906548626599,1.3423218833005253,0.08584654,0.9991416,17.732311,1.9811249,18.735994,16.75487,15.486,14.865,14.78,AAB
2064627376605917440,308.700357543043,39.79454949916929,0.9620718235116149,0.049686365,1.0297098,16.671402,1.8464184,17.584671,15.738253,14.407,13.945,13.695,AAA
2064627441029674752,308.68586343444304,39.80294813020808,3.799987721053026,0.044050563,3.4197853,10.5628805,0.6321783,10.798236,10.166058,9.674,9.539,9.448,AAA
2064627445325394688,308.69250653088403,39.8036259183328,1.4764203333377097,0.011974111,0.96523,12.836067,0.9841709,13.242791,12.25862,11.534,11.184,11.082,AAA
2064627445325394944,308.6924130210179,39.80786041320367,0.9275000306064369,0.030061113,0.97177684,15.830429,1.9401608,16.795034,14.854874,13.455,12.943,12.763,AAA
2064627514044872320,308.6615914902255,39.793308818899995,0.8664210356004413,0.01093948,0.9661945,13.223562,1.068696,13.6698265,12.6011305,11.76,11.613,11.486,AAA
2064627617124087808,308.6679242128828,39.80333010191005,1.4573921891917587,0.021857148,1.021008,15.10216,1.0193644,15.529267,14.509903,13.775,13.409,13.38,AAA
2064627685843565824,308.6543644360583,39.8181982913249,0.9155404983890766,0.026672103,0.96332943,15.604307,1.6639671,16.39414,14.730173,13.522,13.088,12.991,AAA
2064633282185269504,308.7291397442919,39.81682783281798,1.0028502553632643,0.08430626,0.9954349,17.678623,1.903244,18.633896,16.730652,15.426,14.634,14.508,AAA
2064633389560131712,308.73553910494667,39.82766440148239,1.1100925723505604,0.07171278,0.94169337,17.460852,2.029541,18.497942,16.468401,15.169,14.367,14.218,AAA
2064633488343716224,308.73677400012207,39.85954443752109,1.0699980213729536,0.040196333,1.0520872,16.223658,1.5671358,16.950089,15.382953,14.322,13.764,13.673,AAA
2064633561358824960,308.70365112020687,39.83857685025882,1.6463555351760784,0.010443097,0.90883607,12.806856,0.68765545,13.073222,12.385567,11.922,11.754,11.652,AAA
2064633595718564480,308.68283089408874,39.84104241440296,0.7646836816954719,0.033925507,1.0168533,15.965903,2.6547804,17.439283,14.784503,12.834,12.311,12.009,AAA
2064633660142406656,308.7158408437289,39.85650553541554,2.4524821761652964,0.022926738,1.00669,15.238306,1.5367641,15.954605,14.417841,13.413,12.844,12.707,AAA
2064633694502149632,308.72938775624715,39.8665640357683,1.3789192349681059,0.09748473,1.2699919,17.49495,2.073782,18.535002,16.46122,15.169,14.354,14.193,AAA
2064633733158066944,308.7127572077276,39.861327693669274,1.3612863383271736,0.01191043,1.0304178,13.144215,0.86481667,13.492147,12.627331,12.021,11.769,11.682,AAA
2064633904956668160,308.7568154311343,39.86624524921057,1.6662633536919498,0.014923806,1.0309037,13.978407,0.9785061,14.386541,13.408035,12.708,12.292,12.199,EEA
2064633904956669312,308.76175231873805,39.87949257647831,0.7949803702496127,0.022804866,1.0128222,15.06347,2.1960154,16.206768,14.010753,12.465,11.927,11.723,AAA
2064634244257988736,308.77151472076713,39.916738229985924,0.9176644455209434,0.08512279,0.95351344,17.732841,2.0297623,18.778046,16.748283,15.249,14.717,14.923,AAC
2064634072459276800,308.7300188958064,39.87712565231003,0.9872077698969457,0.108663425,1.0520825,17.95181,2.3784904,19.26232,16.88383,15.454,14.608,14.333,AAA
2064634072459280640,308.73544588225565,39.88251824843475,1.660837591692908,0.0810093,0.9943385,17.588568,2.1825333,18.748308,16.565775,15.248,14.577,14.495,AAB
2064634111115099136,308.7468284982978,39.879854726402925,1.8713325910830116,0.022486387,1.0827482,15.072555,1.3448591,15.673654,14.3287945,13.432,12.87,12.735,AAA
2064634209898243456,308.7531955836622,39.90071948470165,1.0084810424393245,0.08464145,1.0008223,17.757158,2.2560024,18.9408,16.684797,14.971,14.292,14.046,AAA
2064634214194316288,308.7569723627215,39.89701843540776,1.085968833437275,0.017198013,0.95742154,14.506083,1.2249622,15.034933,13.809971,12.951,12.527,12.457,AAA
2064634317273533696,308.7619598197059,39.93094381815371,0.5793829225909395,0.09712562,1.0425551,17.409018,4.572236,20.468756,15.89652,12.417,11.002,10.444,AAA
2064635721726741888,308.7753734861818,39.92218675745734,1.1137277142344832,0.069044515,0.9634782,17.364315,1.9567661,18.337748,16.380981,14.985,14.272,14.074,AAA
2064635726022806016,308.7811797423087,39.91773611797101,1.8463360242491478,0.03892547,3.2498045,14.17055,1.0427685,14.610237,13.567469,12.834,12.449,12.394,AAA
2064635794742284416,308.775597433359,39.941227370249834,1.1941239967648258,0.091441266,0.98188275,17.940414,2.1326504,19.050518,16.917868,15.353,14.58,14.425,AAA
2064635829102023040,308.7761570144117,39.9444663480268,2.0580091972384835,0.016113173,0.9962873,14.456443,1.155837,14.956698,13.800861,13.032,12.575,12.528,AAA
2064636344498103936,308.81142545504025,39.98228737141524,1.0738749972998012,0.046884682,1.0268041,16.741682,1.6959648,17.561007,15.865042,14.723,14.14,13.909,AAA
2064636546360345216,308.50503891163595,39.654644639506856,1.2803721843394653,0.012570753,1.0279206,9.24117,1.8918762,10.181198,8.289322,6.889,6.175,5.961,AAA
2064636580723146496,308.5110148750018,39.67491694038429,1.0073262771713758,0.08944205,1.0109943,17.615763,,,,14.025,13.453,13.196,AAA
2064636585015773568,308.5105648789666,39.67471508388053,0.509897496219039,0.06866323,1.15542,17.185923,2.29747,18.108597,15.811127,14.025,13.453,13.196,AAA
2064636653735251072,308.490943082574,39.678696274072465,0.8113761584009784,0.055690616,1.0068616,17.06811,1.790123,17.94692,16.156797,14.857,14.265,14.023,AAA
2064636688094988288,308.51371408694695,39.6742706159983,2.142900782649681,0.011535887,1.0180879,13.3381815,0.8493557,13.6799135,12.830558,12.274,11.966,11.836,AAA
2064636688094988416,308.518207755071,39.680841972103174,3.907286978328937,0.04158243,1.0085732,16.394491,2.3090181,17.609926,15.300908,13.871,13.29,13.029,AAA
2064636688094988928,308.51935662988103,39.689780558371446,0.8355447928091663,0.12004283,1.1833426,17.989103,2.675354,19.448263,16.77291,14.853,14.051,13.734,AAA
2064636756814466048,308.50361972383257,39.68958341473173,1.125729943273985,0.021462804,1.0161958,15.117819,1.2138453,15.642521,14.428676,13.551,13.183,13.03,AAA
2064636894253420032,308.47271740014975,39.694342021251,1.0988294088760153,0.04753051,0.95990855,16.706825,1.6234913,17.476936,15.853445,14.673,14.099,13.899,AAA
2064636997332634880,308.5072992731634,39.714449615183284,1.0425767756247863,0.03805442,1.0462698,16.275946,1.5171928,16.978674,15.461481,14.439,13.876,13.743,AAA
2064637031692373632,308.489360800399,39.716343378921856,0.8475177321876177,0.020892838,1.0434728,14.987429,2.2204123,16.151243,13.930831,12.237,11.535,11.284,AAA
2064637100411848576,308.54495174102215,39.707015601216895,1.0166073750896873,0.041169904,1.0697763,16.408176,1.8476696,17.315952,15.468283,14.109,13.563,13.331,AAA
2064637100411849472,308.5327201923375,39.70573577342609,1.042814247215812,0.012182344,1.1767204,13.143227,0.95168114,13.53129,12.579609,11.901,11.697,11.543,AAA
2064637130475935232,308.55556251638683,39.71234068771838,2.5309584023861422,0.081687674,0.9557223,17.678728,2.621603,19.134134,16.512531,14.914,14.272,14.033,AAA
2064637134771587584,308.5445781061298,39.71652194843502,1.005311768847767,0.0136362035,0.9832282,13.930057,1.2439518,14.471259,13.227307,12.327,12.057,11.897,AAA
2064637237850833792,308.5569755124229,39.72611494422242,0.7256335743252864,0.090608515,0.9810802,17.8476,2.2054405,19.005278,16.799837,15.154,14.496,14.268,AAA
2064637302274588032,308.5504228659105,39.73209651377284,1.8997745607512257,0.019980598,1.4786615,13.543795,0.95009613,13.8185005,12.868404,12.225,11.851,11.669,AAA
2064637340930049536,308.5669534771408,39.75575786595436,0.7081242805629965,0.024367787,1.0198861,15.164732,3.2347383,17.108717,13.873979,11.364,10.38,10.045,AAA
2064637340931147776,308.55908218150637,39.754437175626826,1.022005223544898,0.08692791,0.9904637,17.70885,2.5405579,19.103985,16.563427,14.751,14.071,13.766,AAA
2064637409649526784,308.53870340984054,39.74271347383538,0.8382455505366974,0.024296543,0.9551827,15.385419,2.2467728,16.564962,14.31819,12.667,11.962,11.654,AAA
2064637444010357632,308.502553971964,39.739604914248936,4.088571093143836,0.56373703,12.764023,16.889584,2.0060873,17.558622,15.552535,14.24,13.53,13.339,AAA
2064637512728742016,308.54584447713546,39.758705811293844,3.4783934976329207,0.010385707,0.86039144,12.823254,0.9979315,13.240415,12.242483,11.555,11.154,11.068,AAA
2064637615807958656,308.536888709611,39.77718836035513,1.00161927040469,0.01117674,1.1175603,12.629925,2.03685,13.667135,11.630285,10.116,9.394,9.129,AAA
2064637684527403136,308.45497145422524,39.71932528874403,0.6189136975200142,0.06305436,1.032068,17.201488,2.8022099,18.790705,15.988495,13.962,13.343,12.986,AAA
2064637890685833472,308.46864916221676,39.753087904809476,1.7391312843550677,0.046918552,0.98986983,16.621418,1.8634367,17.545025,15.681588,14.503,13.808,13.511,AAA
2064637890685833600,308.4640511436428,39.75307050105121,0.6792946228444596,0.07559522,1.104477,16.618372,4.2079077,19.373774,15.165866,12.029,10.731,10.215,AAA
2064637959405310720,308.44302223698423,39.748898449908964,0.6401780872246297,0.089685366,1.0074208,17.5705,2.9500866,19.293097,16.34301,14.2,13.523,13.133,AAA
2064637959405310848,308.4366759606692,39.74495186396251,0.9727631317314065,0.07227856,1.0159545,17.475267,1.8887005,18.432257,16.543556,15.117,14.481,14.231,AAA
2064637993765049344,308.42038577423017,39.73800337762027,0.8096021711264724,0.016541896,1.0158962,14.495044,1.882884,15.422497,13.539613,12.178,11.742,11.489,AAA
2064637993765049472,308.42137654522406,39.746862087111815,0.9949743043061425,0.044958528,0.92864543,16.582298,1.6083393,17.347118,15.738779,14.499,14.049,13.766,AAA
2064638096844264064,308.4598117852523,39.7649266421473,0.8287880206986928,0.09104265,0.9878565,17.848085,2.028677,18.887697,16.85902,15.219,14.611,14.32,UUA
2064638161268106496,308.45344727034995,39.78439482907298,1.326657496214387,0.092986524,0.94606924,17.879581,2.1459885,19.015606,16.869617,15.48,14.766,14.557,AAB
2064638199923511808,308.5043937801653,39.75336209234953,1.5674275461497464,0.010692173,0.90697795,13.076373,0.87442493,13.431785,12.55736,11.838,11.695,11.577,UAA
2064638234283250432,308.50980357373277,39.76183698984629,1.076404740196243,0.0173681,1.1930956,14.252268,1.1944094,14.768183,13.573773,12.731,12.354,12.221,AAA
2064638268644086144,308.4801351085465,39.762760537422956,3.230065928232035,0.058311243,1.0153133,16.808376,2.3392773,18.049227,15.7099495,14.226,13.607,13.358,AAA
2064638337362465152,308.52355660016167,39.77395445865428,1.1283117976570887,0.041321695,0.9779651,16.446634,1.6387968,17.217436,15.578639,14.399,13.749,13.646,AAA
2064638371722204288,308.51943754536416,39.789827368606524,2.9111949658083964,0.01917839,0.962209,14.755531,1.3678684,15.373656,14.005788,13.052,12.509,12.315,AAA
2064638543520897280,308.46893787980684,39.78620791146245,0.937277808469799,0.06392393,1.0236406,17.035385,1.9215698,17.989536,16.067966,14.632,13.956,13.778,AAA
2064638543520897792,308.46748758429555,39.79063076959722,0.5653257192523469,0.019053107,1.0237397,13.051623,3.3973312,15.120881,11.72355,9.25,8.486,8.058,AAA
2064638573584974720,308.471759930884,39.810834896146424,0.9661296219509096,0.10902074,1.0350428,17.97853,2.8569717,19.625315,16.768343,14.669,13.901,13.595,AAA
2064638573585147264,308.47486870030053,39.797284084693665,0.9058206502710502,0.1017148,0.97733897,17.864574,2.827692,19.46124,16.633549,14.572,13.834,13.422,AAA
2064638577880636288,308.47316357410614,39.79769530916217,1.069555185692288,0.018504491,1.0079395,14.635213,1.2384205,15.173523,13.935102,13.096,12.668,12.524,AAA
2064638577880636544,308.4735593615136,39.80428572180471,0.9839611329425572,0.032205287,0.9814861,15.9174185,1.9451904,16.887793,14.942602,13.544,12.928,12.729,AAA
2064638577880636672,308.4681613374066,39.80215674409368,0.806056155088498,0.06986444,0.9517786,17.34199,2.4707127,18.682783,16.21207,14.424,13.726,13.496,AAA
2064638612240373504,308.50173084651874,39.80367469891661,1.365063456573505,0.02870886,2.9183078,13.333927,0.90139866,13.698429,12.79703,12.2,11.889,11.764,AAA
2064638749679322112,308.5825763495463,39.76242722400123,0.8800131942305297,0.013915442,1.0817322,13.8860235,1.3965244,14.51255,13.116026,12.092,11.767,11.656,AAA
2064638818398799232,308.5797493622486,39.76643465064902,2.8529529766903465,0.06339371,0.994135,17.194609,2.6429386,18.657207,16.014269,14.393,13.768,13.562,AAA
2064638818398799616,308.57256971307936,39.76924155253698,0.8537020212957452,0.02633257,0.9945059,15.558101,2.3581657,16.81647,14.458303,12.743,12.218,11.985,AAA
2064638818398799744,308.5726648039934,39.77094183933913,1.1822199796569608,0.22282983,2.4327426,17.827774,2.0520744,18.297737,16.245663,14.778,14.136,14.029,AAA
2064638887118274560,308.6102263808786,39.78013918469039,0.8861859463454633,0.06290131,1.00757,17.203392,1.902092,18.167545,16.265453,14.849,14.319,14.189,AAA
2064639020261568512,308.56435252598504,39.78750322374081,2.4296454234124134,0.027525363,0.92321664,15.645765,1.5285587,16.356405,14.827847,13.804,13.192,12.991,AAA
2064639024557230720,308.5572164027725,39.777538620837134,1.0489538843785031,0.06195532,0.9518113,17.213285,1.8557606,18.13169,16.275928,15.006,14.366,14.329,AAA
2064639088981045120,308.558384004463,39.78772424193427,0.7342979131634562,0.071346655,0.98043144,17.421165,2.7260036,18.954674,16.22867,14.233,13.516,13.22,AAA
2064639127636447360,308.5572264364818,39.80461905927856,0.9090554825904217,0.07366204,1.0212508,17.42365,1.960865,18.426762,16.465897,15.078,14.562,14.263,AAA
2064639230715661184,308.57317646004935,39.80367240397502,0.7071207331049852,0.043237936,0.9866709,16.534622,2.2144384,17.695793,15.481355,13.858,13.371,13.12,AAA
2064639230716112768,308.5795150993973,39.81380096658083,1.0034039811902364,0.060913827,0.992789,17.093344,1.9563961,18.082914,16.126518,14.719,14.105,13.848,AAA
2064639265075399936,308.58873367688864,39.831061100809336,1.2346040133949694,0.05487573,1.006203,16.996931,1.6587944,17.79014,16.131346,14.905,14.35,14.197,AAA
2064639333794873600,308.6445790219271,39.81968001734311,1.0059425005633744,0.010255982,0.93744516,12.735745,1.1687632,13.234006,12.065243,11.182,11.004,10.862,AAA
2064639471233827584,308.66385688259885,39.845136898539344,1.5658685844289864,0.018737935,0.95864946,14.7575035,1.0942297,15.222279,14.128049,13.326,12.979,12.869,AAA
2064639501297923456,308.6434664097011,39.845436511776406,0.9919765007664875,0.08501905,1.018501,17.71492,2.2591553,18.920326,16.661171,15.062,14.367,14.387,AAA
2064639643032522112,308.5950881614411,39.84013452544857,1.0364837302024112,0.06484907,0.9621846,17.16626,1.9617615,18.156113,16.194351,14.826,14.133,13.991,AAA
2064639643032522496,308.589213143973,39.83737579175125,1.6979152940519149,0.034350425,0.96533483,16.075174,1.6276407,16.848057,15.220416,14.186,13.558,13.305,AAA
2064639673096617600,308.6123614851426,39.85037362088984,0.72836335676419,0.06196507,0.9980682,17.099453,2.3657856,18.364485,15.998699,14.186,13.585,13.343,UAA
2064639780471476096,308.61168729208185,39.864500911114426,1.2900511947118294,0.051315043,0.96750224,16.851051,1.703372,17.656124,15.952752,13.851,14.142,13.286,UAU
2064639780471476224,308.61185659199236,39.86542210786112,1.3100563446725662,0.031661864,1.0164468,15.906407,1.3701458,16.523872,15.153727,13.802,13.729,13.199,UAU
2064639814831213696,308.62814278071727,39.87480794919757,1.156574092418949,0.01853152,1.0805451,14.697527,1.4605303,15.362417,13.901887,12.924,12.523,12.416,AAA
2064640016693916928,308.57251167096126,39.8384565229008,2.3204339148303084,0.016329,1.1597602,10.151814,0.6335907,10.391267,9.757676,9.312,9.149,9.09,AAA
2064640016693999104,308.5696724816226,39.840233229665756,1.40351696291996,0.01370876,1.040146,12.99629,0.8101225,13.318387,12.508265,11.942,11.671,11.617,AAA
2064640016699018240,308.5660907267752,39.83547630673363,0.8728327737549323,0.104597546,1.010816,17.992224,2.2581482,19.155191,16.897043,15.247,14.685,14.361,AAA
2064640192788340096,308.4978551212435,39.83884187704731,0.5359333482200476,0.10089734,0.99373734,17.731207,3.4841614,19.896072,16.411911,13.937,13.105,12.603,AAA
2064640227148077568,308.51643402417966,39.84273647633844,0.8432212457973667,0.050912824,0.9698894,16.724327,1.9079113,17.676048,15.768137,14.39,13.858,13.618,AAA
2064640669529037568,308.55995150984955,39.86865628847366,1.1256030566465363,0.04550476,0.9939327,16.528692,1.6200972,17.301592,15.681495,14.578,14.002,13.869,AAA
2064640673824675840,308.56369263972425,39.883741784100756,2.347342538550909,0.09130399,0.95434284,17.625349,2.3689613,18.90213,16.533169,15.054,14.501,14.195,AAA
2064640914342845056,308.5852347382544,39.92140757272779,1.3984818388409812,0.07604844,1.0056196,17.472992,1.9049816,18.436264,16.531282,15.322,14.572,14.563,AAB
2064640914342845952,308.5759402476117,39.92658985797235,1.3960669447423504,0.011901675,0.92486507,12.80957,0.8557806,13.155766,12.299985,11.726,11.468,11.4,AAA
2064641086141502976,308.4275821707936,39.774424979248145,1.195602877499675,0.030727807,1.0201069,15.87761,1.3500662,16.480598,15.130532,14.14,13.647,13.501,AAA
2064641120501276928,308.43771156988186,39.78577829502278,0.9618451550462284,0.04329889,0.966144,16.493164,1.8008394,17.372444,15.571605,14.326,13.675,13.431,AAA
2064641184925022336,308.42852557793304,39.79649804233355,2.83651367671209,0.0101599535,0.9481107,12.200925,0.7699051,12.503943,11.734038,11.196,10.951,10.862,AAA
2064641257940194944,308.39123491492177,39.785607215199846,0.8341848464199842,0.046981473,0.9353092,16.68959,2.0631237,17.740383,15.677259,14.195,13.659,13.449,AAA
2064641292299933568,308.3685675461591,39.78992627892886,1.001153963243734,0.018599382,1.00951,14.840062,1.6573935,15.621946,13.964553,12.805,12.396,12.248,AAA
2064641425443190272,308.40149242207144,39.813789551616175,2.5864565680457936,0.011269973,0.88933605,9.87964,0.6308098,10.115996,9.485187,9.068,8.875,8.831,AAA
2064641429738924544,308.3967768484267,39.80656263703994,8.046625366850087,0.06635002,2.7177908,15.655392,2.7587929,17.175014,14.416222,12.752,12.163,11.914,AAA
2064641459803003776,308.4077733775833,39.831764892639974,0.6919173696849876,0.059837196,0.9058495,16.38259,3.3134842,18.3837,15.070215,12.717,11.99,11.608,AAA
2064641528522472960,308.4663998268498,39.80621301277618,3.7340548127800353,0.104290366,1.0165734,17.978212,2.6852055,19.473583,16.788378,15.128,14.521,14.183,AAA
2064641567177876352,308.44719727536494,39.81796592453034,2.01885093320949,0.041594718,0.9970314,16.352182,1.9120798,17.303251,15.391171,14.203,13.476,13.226,AAA
2064641567177876480,308.439614397559,39.81622992990041,0.6282201929678101,0.047224615,0.9211455,16.31449,3.978794,18.867292,14.888498,11.842,10.625,10.107,AAA
2064641773336307456,308.43572565814185,39.830039025242534,0.9934348088242005,0.05969805,1.0392392,17.01227,2.077733,18.074867,15.997134,14.521,13.865,13.574,AAA
2064641807696045696,308.4445215626175,39.83219377502748,0.6759621906413669,0.038302988,1.0189663,16.177406,2.9885292,17.91511,14.92658,12.736,12.092,11.7,AAA
2064641876415523456,308.4290740327708,39.842991130044524,1.046495790909473,0.017831163,1.0126948,14.592364,1.189229,15.106653,13.917424,13.087,12.73,12.645,AAA
2064641876415524096,308.4234560608515,39.85472346543958,1.5101790719561121,0.049087606,1.6030738,15.827525,1.3536329,16.424797,15.071164,14.146,13.667,13.533,AAA
2064641906479610112,308.4542906453404,39.85101536468496,0.8573530948940581,0.11891183,0.98416734,17.914415,3.7962036,20.339888,16.543684,13.766,12.696,12.259,AAA
2064642048214177792,308.36028919555065,39.805205917429916,1.178993656652637,0.04308882,1.0025129,16.566,1.5973845,17.323856,15.726472,14.547,14.081,13.894,AAA
2064642220012908288,308.3994136874272,39.839575886240866,1.114640887273549,0.059293985,1.0091573,17.102913,1.7063332,17.928501,16.222168,15.109,14.39,14.219,AAA
2064642288732385920,308.3927624098016,39.85124803457621,0.6209308916944943,0.0782756,1.0068263,16.289024,4.7567387,19.521368,14.764629,11.157,9.71,9.105,AAA
2064642323092085120,308.3460481753643,39.81895759187491,1.0550625464725119,0.017519109,0.9973049,14.662504,1.3501825,15.263801,13.913618,12.968,12.554,12.439,AAA
2064642323092085248,308.3436081424343,39.83149869403218,0.8703829522149843,0.09393131,0.9089618,17.777555,3.3783035,19.852467,16.474163,13.941,12.937,12.542,AAA
2064642460531078400,308.365917966016,39.84232104719904,0.6918879250737285,0.08065507,1.0137113,16.783712,4.0397053,19.399406,15.359701,12.282,10.999,10.487,AAA
2064642559314652672,308.36713991890366,39.88244541252741,1.3164190883699707,0.09208754,1.0447881,17.824846,2.175148,18.980173,16.805025,15.473,14.878,14.602,AAB
